Unnamed: 0,Event,Authors,Title,Abstract,Keywords,Publisher,URL_Paper,Date
1408,"



				Início
			
/



				Todas as Edições
			
/



				2021: Anais do XXIX Workshop sobre Educação em Computação
			
/


									Abertura
						

",Tayana ConteUFAMJean HauckUFSC,Prefácio e Organização,"O WEI 2021 é a vigésima nona edição deste evento que é realizado anualmente pela Sociedade Brasileira de Computação (SBC) com o objetivo de ser um fórum de debates sobre diferentes temas relacionados às políticas, às diretrizes e experiências de ensino e aprendizagem de Computação. É um evento base do Congresso da Sociedade Brasileira de Computação realizado pela Diretoria de Educação e Comissão de Educação da SBC.",['No keywords available'],PDF,https://sol.sbc.org.br/index.php/wei/article/view/16015/15856,20/07/2021
1467,"



				Início
			
/



				Todas as Edições
			
/



				2020: Anais do V Workshop sobre Aspectos Sociais, Humanos e Econômicos de Software
			
/


									Artigos Completos
						

",Ariádna MirandaUFCAllysson Allex  AraújoUFCEmanuel  CoutinhoUFCJerffeson  SouzaUFC,O Organizar de Práticas Cooperativas no Contexto de um Ambiente de Estágio em Desenvolvimento de Software,"Soft skills are not trivial to be taught, although they are preponderant to be improved during the academic experience of future software engineers. Understanding how such skills are perceived and practiced during the supervised internship poses to be relevant, given the opportunity for students to enhance their skills. Grounded on the Practice Theory, we investigate how the organization of soft skills occurs as a bundle of cooperative practices in the context of the (Ommited due Blind Review) internship environment. We highlight as contributions i) the proposition of a conceptual model for investigating cooperative practices; ii) the analytical contrast between doings and sayings and iii) the empirical reflection for students on the role of soft skills.",['No keywords available'],PDF,https://sol.sbc.org.br/index.php/washes/article/view/11201/11072,30/06/2020
1547,"



				Início
			
/



				Todas as Edições
			
/



				2023: Anais do XXXVI Concurso de Teses e Dissertações
			
/


									Dissertações de Mestrado
						

",Marcelo Marques da RochaUFFDébora Christina Muchaluat-SaadeUFF,EvaML e EvaSIM: Proposta de Linguagem Baseada em XML e Simulador para o Robô EVA,"Os robôs socialmente assistivos (SARs Socially Assistive Robots) surgem da interseção das classes de robôs assistivos e robôs sociais interativos, que se comunicam com o usuário. O objetivo dos SARs não é apenas fornecer algum tipo de assistência ou se comunicar, mas fornecer estímulos ao usuário por meio da interação com o robô. Este trabalho propõe a linguagem EvaML, uma linguagem específica de domínio baseada em XML para facilitar a especificação de sessões interativas de um SAR chamado EVA. O trabalho apresenta também a proposta de um simulador para o robô EVA, o EvaSIM, capaz de executar suas sessões interativas e auxiliar no desenvolvimento de programas para o robô. É proposta ainda a extensão das funcionalidades do EVA com dois novos componentes para o aprimoramento da capacidade de interação multimodal do robô, oferecendo reconhecimento de expressões faciais dos usuários e integração de efeitos sensoriais de luz. Além disso, este trabalho propõe e avalia um jogo sério para crianças com TEA (Transtorno do Espectro Autista) utilizando o EVA com as novas funcionalidades implementadas.",['No keywords available'],PDF,https://sol.sbc.org.br/index.php/ctd/article/view/24854/24675,06/08/2023
1562,"



				Início
			
/



				Todas as Edições
			
/



				2010: Anais do XXIII Concurso de Teses e Dissertações
			
/


									Teses de Doutorado
						

",Arilo Claudio Dias NetoUFRJGuilherme Horta TravassosUFRJ,Seleção de Técnicas de Teste Baseado em Modelos,"Este artigo descreve uma solução para o problema de seleção combinada de Técnicas de Teste Baseado em Modelos (TTBMs) para projetos de software. A tecnologia de software desenvolvida é apresentada de acordo com a metodologia científica baseada na condução de estudos secundários e primários adotada durante a pesquisa, e esta considera dois aspectos: (1) o grau de adequação entre TTBMs e as características de um projeto de software e (2) o impacto da escolha de mais de uma TTBM nas variáveis do processo de teste. Os resultados dos estudos de avaliação realizados indicam que a tecnologia de software, com sua infraestrutura de apoio computacional, ajuda a melhorar a efetividade e eficiência do processo de seleção de TTBMs quando comparada a outra abordagem de seleção disponível na literatura técnica. As contribuições são: disponibilização de um corpo de conhecimento (repositório) sobre TTBMs que podem ser utilizadas em projetos de software, abordagem e infraestrutura computacional para apoiar a seleção de TTBMs e evolução de metodologia baseada em experimentação a ser aplicada na concepção, desenvolvimento e avaliação de novas tecnologias de software.",['No keywords available'],PDF,https://sol.sbc.org.br/index.php/ctd/article/view/29751/29554,20/07/2010
1575,"



				Início
			
/



				Todas as Edições
			
/



				2018: Anais do XXXI Concurso de Teses e Dissertações
			
/


									Artigos
						

",Bruno Marques CremoneziUFJFAlex Borges VieiraUFJFMichele Nogueira LimaUFPR,PDAC: Um Protocolo de Alocação Dinâmica de Canais para Ambientes Médicos,"Com a recente popularização das redes corporais, é razoável considerar a existência de ambientes médicos muito densos, em que redes corporais próximas gerem interferências entre si ao utilizarem simultaneamente o mesmo canal de comunicação sem fio. Por se tratar do envio de dados vitais, as interferências resultam em sérios riscos para os usuários, uma vez que afetam diretamente a latência e perda de pacotes. Uma das soluções adotadas para reduzir essas interferências está na realização de uma alocação de canais. Nesta dissertação de mestrado, é proposto o PDAC, um protocolo da camada MAC ciente dos requisitos das aplicações médicas, que promove uma alocação dinâmica de canais em cenários hospitalares densos através do trabalho colaborativo de múltiplas estações base. A validação do PDAC ocorre em duas formas: (i) uma verificação formal que assegura a corretude do protocolo em relação as suas propriedades e (ii) simulações que indicam, em um ambiente médico realista, a capacidade do PDAC em aumentar a vazão média em 30% e reduzir a latência em 40%, se comparado com os protocolos de alocação de frequência presentes na literatura.",['No keywords available'],PDF,https://sol.sbc.org.br/index.php/ctd/article/view/3658/3610,26/07/2018
1587,"



				Início
			
/



				Todas as Edições
			
/



				2022: Anais do XXXV Concurso de Teses e Dissertações
			
/


									Dissertações de Mestrado
						

",Ricardo B. GrandoFURGPaulo L. J. Drews-JrFURG,Aprendizado por Reforço Profundo para Navegação sem Mapa de um Veículo Híbrido Aéreo-Aquático,"A busca pelo desenvolvimento de novas tecnologias impulsa grandes desafios. Exemplo disto refere-se ao desenvolvimento de tarefas correlatas aos robôs móveis híbridos. In order to study and overcome these challenges, the present work seeks to establish an approach based on Deep Reinforcement Learning (Deep-RL) para navegação autônoma de um tipo específico de robô móvel híbrido: um Veículo Híbrido Tipo Ar-Água (HUAUV). A abordagem proposta utiliza somente informação de sensores de distância e de informações relativas à localização do veículo para realizar a navegação. Resultados da nossa abordagem mostram que é possível realizar navegação sem mapa do início ao fim, sem que para isso fosse necessário utilizar nenhum tipo de operação manual, somente os agentes baseados em Deep-RL. Para tanto, a navegação dos agentes treinados é comparada com a navegação sem mapa realizada por um algoritmo BUG2, uma implementação moderna de algoritmo clássico para o problema de navegação sem mapas que não utiliza aprendizado. Os métodos propostos são baseados em duas abordagens do estado da arte para navegação sem mapa de robôs terrestres: Política de Gradiente Determinístico Profundo (DDPG) e Soft Actor-Critic (SAC).","['Aprendizado por Reforço Profundo', 'Navegação Sem Mapa', 'Robô Autônomo', 'Veículo Híbrido']",PDF,https://sol.sbc.org.br/index.php/ctd/article/view/20786/20612,31/07/2022
1592,"



				Início
			
/



				Todas as Edições
			
/



				2017: Anais do XXX Concurso de Teses e Dissertações
			
/


									Artigos
						

",Awdren FontãoUFAMArilo Claudio Dias-NetoUFAM,MSECO-CERT: Uma Abordagem Baseada em Processo para Apoiar a Certificação de Apps em Ecossistema de Software Móvel,"Em um Ecossistema de Software Móvel (MSECO), as organizações de software passaram a abrir a sua estrutura para desenvolvedores externos visando atingir metas, como o aumento do número de aplicações móveis (apps). Desta forma, a organização precisa reestruturar seus processos para lidar com desenvolvedores externos visando alcançar o desempenho esperado. No entanto, a “barreira” de qualidade provida pelo MSECO, a Loja de Apps, não define critérios que possam garantir que as apps certificadas a partir deles obtenham o desempenho desejado (ex: downloads e avaliações positivas). Assim, é necessário considerar a qualidade de suporte oferecido aos desenvolvedores por meio dos processos dentro do MSECO, uma vez que trabalhando nos processos (certificação) pode-se atingir o desempenho esperado para as apps. Neste trabalho, foi definida uma abordagem baseada em processos para certificação de apps em MSECO - MSECO-CERT. Nos experimentos conduzidos, o uso da MSECO-CERT para desenvolvimento de apps gerou um coeficiente de crescimento de downloads 363% maior e média de avaliações dos usuários 28% maior em comparação a uma abordagem ad hoc. Houve ainda mudança em atitudes positivas de desenvolvedores e evangelistas que manifestaram a utilidade da abordagem.",['No keywords available'],PDF,https://sol.sbc.org.br/index.php/ctd/article/view/3462/3421,02/07/2017
1595,"



				Início
			
/



				Todas as Edições
			
/



				2024: Anais do XXXVII Concurso de Teses e Dissertações
			
/


									Dissertações de Mestrado
						

",Gabriel Matheus AlmeidaUFGLeizer de Lima PintoUFGKleber Vieira CardosoUFG,Alocação de recursos e posicionamento de funções virtualizadas em redes de acesso por rádio desagregadas,"A otimização do posicionamento das funções de rádio virtualizadas na rede de acesso sem fio é essencial para garantir o uso eficiente dos recursos, sendo um tema de pesquisa relevante em redes 5G e Pós-5G. Este estudo apresenta três abordagens para resolver esse problema no cenário de planejamento da rede e duas abordagens no cenário operacional da rede. Inclui um modelo de Programação Linear Inteira Mista (MILP), bem como métodos baseados em inteligência artificial, aprendizado de máquina e meta-heurística. Abordagens exatas servem como limites superiores ótimos, entretanto com baixa escalabilidade, enquanto métodos não exatos são eficientes computacionalmente e podem proporcionar soluções de alta qualidade. Destaca-se o agente de aprendizado por reforço profundo pela sua rápida convergência e capacidade de generalização, enquanto o algoritmo genético demonstra um tempo de processamento mais eficiente nos experimentos realizados. No entanto, a complexidade do problema aumenta consideravelmente no cenário operacional com demanda dinâmica na rede variando ao longo do tempo.",['No keywords available'],PDF,https://sol.sbc.org.br/index.php/ctd/article/view/29274/29079,21/07/2024
1601,"



				Início
			
/



				Todas as Edições
			
/



				2024: Anais do XXXVII Concurso de Teses e Dissertações
			
/


									Dissertações de Mestrado
						

",Pedro HorchulhackPUCPRAltair Olivo SantinPUCPREduardo Kugler ViegasPUCPR,Atualização Confiável dos Modelos de Detecção de Intrusão Baseada em Aprendizagem de Máquina,"Este trabalho apresenta um novo método para atualizar modelos de detecção de intrusões usando aprendizado de fluxo, reduzindo eventos para atualização e custos computacionais. Instâncias rejeitadas na classificação são armazenadas para atualização incremental, permitindo rotulação automática a partir de repositórios públicos. Experimentos mostraram que a proposta reduz os falsos-positivos em até 12%, rejeitando 8% das instâncias, em uma base de dados de 2.6 TB. A abordagem consome apenas 3,2% do tempo de processamento e 2% de novas instâncias em comparação com técnicas tradicionais.",['No keywords available'],PDF,https://sol.sbc.org.br/index.php/ctd/article/view/29273/29078,21/07/2024
1615,"



				Início
			
/



				Todas as Edições
			
/



				2022: Anais do XXXV Concurso de Teses e Dissertações
			
/


									Dissertações de Mestrado
						

",Aldênio BurgosUnBEduardo AlchieriUnB,Replicação Máquina de Estados Paralelas com Escalonamento Híbrido,"Replicação Máquina de Estados (RME) é uma abordagem muito utilizada na implementação de sistemas tolerantes a falhas e consiste em replicar os servidores e fazer com que os mesmos executem deterministicamente, e na mesma ordem, o mesmo conjunto de requisições. RMEs paralelas utilizam escalonadores que tiram proveito da semântica das requisições e permitem a execução paralela de algumas delas, melhorando assim o desempenho das aplicações. No escalonamento tardio as requisições são escalonadas para execução após serem ordenadas, enquanto que no escalonamento antecipado parte das decisões de escalonamento são realizadas antes da ordenação e respeitadas durante a execução. Este trabalho propõe um protocolo de escalonamento híbrido que tira proveito das vantagens de cada uma das abordagens anteriores. Experimentos mostram que o escalonador híbrido supera as outras abordagens em diversos cenários. Além disso, através da implementação de um sistema de pagamento, este trabalho mostra que a abordagem proposta minimiza limitações de desempenho anteriormente estudadas na implementação de blockchains que utilizam uma RME como bloco subjacente de construção.","['Replicação Máquina de Estados Paralela', 'Escalonamento', 'Dependabilidade']",PDF,https://sol.sbc.org.br/index.php/ctd/article/view/20783/20609,31/07/2022
1624,"



				Início
			
/



				Todas as Edições
			
/



				2019: Anais do XXXII Concurso de Teses e Dissertações
			
/


									Dissertações de Mestrado
						

",Samuel M. A. AraújoUFMGGeraldo R. MateusUFMGFernanda S. H. de SouzaUFSJ,Abordagens Exata e Heurística para o Mapeamento de Redes Virtuais,"A virtualização de redes é uma técnica que permite a emulação de diferentes redes virtuais (VNs) simultaneamente sobre o mesmo substrato físico de rede (SN). Tal técnica induz benefícios inerentes à liberdade dos protocolos rígidos de rede, além de facilitar o desenvolvimento de novas tecnologias web. Definir o melhor conjunto de equipamentos do SN para hospedar as VNs é um problema pertencente à classe NP-difícil, denominado Mapeamento de Redes Virtuais (VNE). Diversamente à literatura corrente, este trabalho se singularizou por ter apresentado diferentes abordagens exata e heurística para a resolução do VNE, atuando em ambientes compostos por um ou mais domínios de rede. Adicionalmente, as abordagens desenvolvidas conseguem atender às diferentes características das demandas de VNs, transitando entre os modelos de processamento online, periódico e offline. Neste trabalho ainda foi proposta a aplicação da abordagem heurística em um ambiente multidomínio e online, através do controle de um orquestrador de rede. Um estudo comparativo de três modelos de orquestração distintos foi realizado, sendo com: (i) conhecimento total, (ii) conhecimento parcial e (iii) sem conhecimento da infraestrutura de rede física interna aos domínios. Ao final foram comparados e discutidos os comportamentos das abordagens propostas, usando quatro diferentes objetivos: (i) balanceamento de carga, (ii) consumo de energia elétrica, (iii) lucro dos provedores de serviço e (iv) troca de mensagens entre diferentes domínios.","['Otimização', 'Virtualização de Rede', 'Mapeamento de Redes Virtuais', 'Redes multidomínio', 'Metaheurística', 'Programação Linear Inteira.']",PDF,https://sol.sbc.org.br/index.php/ctd/article/view/6335/6232,26/06/2019
2105,"



				Início
			
/



				Todas as Edições
			
/



				2013: Anais do XL Seminário Integrado de Software e Hardware
			
/


									Abertura
						

",Flávia Coimbra DelicatoUFRJThais Vasconcelos BatistaUFRNHeitor Soares Ramos FilhoUFAL,Prefácio e Organização,Prefácio e Organização do do XL Seminário Integrado de Software e Hardware.,['No keywords available'],PDF,https://sol.sbc.org.br/index.php/semish/article/view/16970/16809,23/07/2013
2292,"



				Início
			
/



				Todas as Edições
			
/



				2013: Anais do XII Workshop em Desempenho de Sistemas Computacionais e de Comunicação
			
/


									Artigos Completos
						

",Ivo CaladoUFCGRomeryto LiraUFCGLeandro SalesUFCGHyggo AlmeidaUFCGAngelo PerkusichUFCG,Adaptação e Avaliação de Desempenho do Algoritmo TCP Cubic no Protocolo DCCP,"A transmissão de conteúdos multimídia em tempo real pela Internet tornou-se uma necessidade em aplicações como voz sobre IP (VoIP), videoconferência, jogos e WebTV. Os protocolos de transporte da Internet têm um papel fundamental para este tipo de transmissão, sobretudo diante do intenso crescimento de utilização dessas aplicações nos últimos anos. Para dar suporte a esta evolução, novos protocolos de transporte para Internet foram padronizados pela IETF, com destaque para o protocolo DCCP (Datagram Congestion Control Protocol). Tal protocolo permite a transmissão unicast de datagramas e possui um arcabouço para adicionar novos algoritmos ao núcleo do protocolo. Contudo, de acordo com estudos recentes realizados, os atuais algoritmos para controle de congestionamento do DCCP, chamados de CCIDs (Congestion Control IDentifiers), estão defasados e apresentam baixo desempenho quando comparados com algoritmos mais modernos, como o TCP Cubic, Compound e Vegas. Neste artigo apresenta-se um novo CCID para o DCCP baseado no TCP Cubic, discutindo-se seu processo de integração no núcleo do Linux e seu desempenho em comparação aos outros CCIDs disponíveis.",['No keywords available'],PDF,https://sol.sbc.org.br/index.php/wperformance/article/view/27651/27461,23/07/2013
2303,"



				Início
			
/



				Todas as Edições
			
/



				2013: Anais do XII Workshop em Desempenho de Sistemas Computacionais e de Comunicação
			
/


									Artigos Completos
						

",Ivo CaladoUFCGRomeryto LiraUFCGLeandro SalesUFCGHyggo AlmeidaUFCGAngelo PerkusichUFCG,Adaptação e Avaliação de Desempenho do Algoritmo TCP Cubic no Protocolo DCCP,"A transmissão de conteúdos multimídia em tempo real pela Internet tornou-se uma necessidade em aplicações como voz sobre IP (VoIP), videoconferência, jogos e WebTV. Os protocolos de transporte da Internet têm um papel fundamental para este tipo de transmissão, sobretudo diante do intenso crescimento de utilização dessas aplicações nos últimos anos. Para dar suporte a esta evolução, novos protocolos de transporte para Internet foram padronizados pela IETF, com destaque para o protocolo DCCP (Datagram Congestion Control Protocol). Tal protocolo permite a transmissão unicast de datagramas e possui um arcabouço para adicionar novos algoritmos ao núcleo do protocolo. Contudo, de acordo com estudos recentes realizados, os atuais algoritmos para controle de congestionamento do DCCP, chamados de CCIDs (Congestion Control IDentifiers), estão defasados e apresentam baixo desempenho quando comparados com algoritmos mais modernos, como o TCP Cubic, Compound e Vegas. Neste artigo apresenta-se um novo CCID para o DCCP baseado no TCP Cubic, discutindo-se seu processo de integração no núcleo do Linux e seu desempenho em comparação aos outros CCIDs disponíveis.",['No keywords available'],PDF,https://sol.sbc.org.br/index.php/wperformance/article/view/27660/27470,23/07/2013
2709,"



				Início
			
/



				Todas as Edições
			
/



				2013: Anais do V Simpósio Brasileiro de Computação Ubíqua e Pervasiva
			
/


									Abertura
						

",Iara AugustinUFSMAndré Luiz Lins de AquinoUFAL,Prefácio e Organização,Prefácio e Comitê Organizador do V SBCUP.,['No keywords available'],PDF,https://sol.sbc.org.br/index.php/sbcup/article/view/16957/16796,30/06/2020
3189,"



				Início
			
/



				Todas as Edições
			
/



				2012: Anais do XXXI Concurso de Trabalhos de Iniciação Científica da SBC
			
/


									Artigos
						

",Carla Negri LintzmayerUNICAMPMauro Henrique MulatiUEMAnderson Faustino da SilvaUNICENTRO,ColorAnt-RT: Algoritmo de Coloração de Grafo que utiliza Colônia de Formigas aplicado a Alocação de Registradores,"Este artigo apresenta os algoritmos ColorAnt-RT para o problema da coloração de grafos, os quais foram desenvolvidos para serem utilizados em um alocador de registradores. Os experimentos demonstram que ColorAnt3-RT é uma boa opção dentre os desenvolvidos para encontrar boas aproximações para diversas classes de grafos. Além disto, os experimentos também demonstram que o alocador de registradores implementado possui um desempenho superior aquele obtido pelo alocador de registradores proposto por George e Appel.",['No keywords available'],PDF,https://sol.sbc.org.br/index.php/ctic/article/view/28093/27903,16/07/2012
3195,"



				Início
			
/



				Todas as Edições
			
/



				2020: Anais do XXXIX Concurso de Trabalhos de Iniciação Científica da SBC
			
/


									Artigos
						

",Cleiton  M. MarquesFURGCristina  MeinhardtUniversidade Federal de Santa Catarina - UFSCPaulo  F. ButzenUniversidade Federal do Rio Grande,Impacto de falhas transientes em memórias SRAM em nanotecnologia,"Esse trabalho avalia o impacto de falhas transientes induzidos por radiação em cinco topologias de células SRAM: 6T, 8T, 9T, 8T-SER e DICE. A análise explora as características temporais, de dissipação de potência e o limiar de LET durante a operação de armazenamento. As células de memória foram descritas utilizando o modelo preditivo na tecnologia de 16nm. Os resultados mostram o melhor desempenho da célula DICE como a opção mais robusta quanto aos efeitos de radiação. A célula 8T-SER obteve a melhor estabilidade considerando a tolerância ao ruído. Também são apresentados os ganhos na utilização da célula 8T em relação a 6T quando consideradas as métricas de atraso e consumo energético.","['SRAM', 'Soft Errors', 'Single Event upset', 'SNM', 'CMOS']",REIC,https://sol.sbc.org.br/index.php/ctic/article/view/11056/10927,30/06/2020
3196,"



				Início
			
/



				Todas as Edições
			
/



				2020: Anais do XXXIX Concurso de Trabalhos de Iniciação Científica da SBC
			
/


									Artigos
						

",Júlio César  ResendeUniversidade Federal de São João del ReiIgor  MoraesUniversidade Federal de São João del ReiLeonardo  RochaUniversidade Federal de São João del Rei,Uma Avaliação de Estratégias de Detecção de Conteúdo de Baixa Qualidade: Quais Atributos Ainda São Relevantes?,"Milhões de usuários passaram a contar com a ampla gama de serviços fornecidos pelas Redes Sociais. Entretanto, a facilidade em utilizar essas redes para comunicação tornaram as mesmas vulneráveis a usuários mal intencionados (spammers), que têm objetivo de proliferar diferentes tipos de dados maliciosos ou difundir conteúdos de baixa qualidade (spams). Um dos principais exemplos dessas aplicações é o Twitter, para o qual diversas estratégias de detecção de spams vêm sendo propostas. No presente trabalho, realizamos uma pesquisa bibliográfica dessas estratégias. Por meio de uma avaliação experimental identificamos quais delas ainda são aplicáveis no cenário atual, considerando que o Twitter vem passando por mudanças constantemente.","['Spam', 'Detecção de Conteúdo de Baixa Qualidade']",REIC,https://sol.sbc.org.br/index.php/ctic/article/view/11055/10926,30/06/2020
3198,"



				Início
			
/



				Todas as Edições
			
/



				2020: Anais do XXXIX Concurso de Trabalhos de Iniciação Científica da SBC
			
/


									Artigos
						

",Larissa  F. S. BrittoUniversidade Federal Rural de PernambucoLuciano  D. S. PacíficoUniversidade Federal Rural de PernambucoTeresa  B. LudermirUniversidade Federal de Pernambuco,Geração Automática de Receitas Culinárias para Pessoas com Restrições Alimentares,"Mesmo como o aumento no número de páginas web dedicadas ao compartilhamento de receitas culinárias, usuários ainda podem encontrar dificuldade na busca por pratos específicos devido à enorme quantidade de dados contidos nos repositórios. Esses websites têm recorrido a sistemas de recomendação para facilitar o processo de busca. Porém, para pessoas que possuem restrições alimentares ou intolerâncias, o problema persiste, devido à pequena porcentagem de receitas destinadas a esse público. Neste trabalho propomos um método de geração automática de receitas, baseado na substituição de ingredientes utilizando classificadores lineares, numa tentativa de ajudar os usuários a encontrarem receitas que contemplem suas restrições alimentares.","['Geração de Receitas', 'Restrições Alimentares', 'Aprendizagem de Máquina', 'Análise de Textos']",REIC,https://sol.sbc.org.br/index.php/ctic/article/view/11054/10925,30/06/2020
3199,"



				Início
			
/



				Todas as Edições
			
/



				2012: Anais do XXXI Concurso de Trabalhos de Iniciação Científica da SBC
			
/


									Artigos
						

",Vinicius Graciano SantosUFMGLuiz ChaimowiczUFMG,Planejamento Hierárquico Para Enxames Robóticos Baseado na Exploração do Espaço de Configurações,"Este trabalho propõe modelar um enxame robótico através de uma abstração hierárquica que reduza a dimensionalidade do problema de planejamento e controle. Dessa maneira, é possível utilizá-la para resolver o problema do planejamento de caminhos a partir da exploração do seu espaço de configurações, que é independente do número de robôs. Experimentos foram realizados em simulação e ambientes reais e os resultados mostram que a abordagem permite a navegação sem congestionamentos para um enxame robótico de forma suave e coerente, sendo adequada para grandes grupos de robôs.",['No keywords available'],PDF,https://sol.sbc.org.br/index.php/ctic/article/view/28096/27906,16/07/2012
3202,"



				Início
			
/



				Todas as Edições
			
/



				2020: Anais do XXXIX Concurso de Trabalhos de Iniciação Científica da SBC
			
/


									Artigos
						

",Joselito  Mota JúniorUniversidade Federal da BahiaIvan MachadoUniversidade Federal da Bahia,Avaliação empírica de termos técnicos em issues de projetos opensource,"A demanda crescente por sistemas de software robustos e confiáveis tem levado a comunidade científica e a indústria de software a investigar aspectos relacionados aos defeitos reportados em sistemas de rastreamento de defeitos. O objetivo comum é compreender as causas dos defeitos, e assim estabelecer estratégias para prevenir sua ocorrência e propagação, reduzindo possíveis danos. Os defeitos reportados por usuários através de issues em rastreadores de defeitos revelam informações importantes para os desenvolvedores. A presente investigação realizou uma análise de dados provenientes de 510.212 issues de 85 repositórios de projetos de código-fonte aberto, disponíveis no Github. Com o auxílio de uma lista de 608 termos técnicos selecionados manualmente, foi analisada a frequência na utilização dos termos pelos contribuidores desses repositórios. O estudo encontrou o emprego dos termos nos diferentes campos de uma issue, bem como a possibilidade de identificação dos termos mais utilizados nestes repositórios. Os resultados deste estudo apontam para ganhos potenciais na compreensão do ambiente de falhas por apresentar termos que formam indicativos de defeitos em estruturas fundamentais do repositório.","['Engenharia de software', 'mineração de dados', 'defeitos', 'issues', 'termos técnicos']",REIC,https://sol.sbc.org.br/index.php/ctic/article/view/11049/10920,30/06/2020
3203,"



				Início
			
/



				Todas as Edições
			
/



				2019: Anais do XXXVIII Concurso de Trabalhos de Iniciação Científica da SBC
			
/


									Artigos
						

",Luciana Trento RaineriRafael Silva Del LamaRaquel Mariana CandidoAriadne CostaRenato Tinos,Robôs Evolutivos para a Investigação do Comportamento de Ratos no Teste de Campo Aberto,"O teste do campo aberto é um experimento bastante utilizado para teste de nı́veis de atividade motora e ansiedade em roedores, permitindo o estudo de compostos farmacológicos ansiolı́ticos ou ansiogênicos. Neste trabalho, foi desenvolvido um modelo computacional para ratos virtuais baseados em robôs evolutivos para o teste de campo aberto. O rato virtual é controlado por uma rede neural recorrente otimizada por algoritmos genéticos (AGs). A função de fitness utilizada no AG corresponde ao conflito entre medo e caráter exploratório do rato no campo aberto. Simulações e um experimento com o robô real indicam que o rato virtual otimizado tem comportamentos similares aos de ratos reais no teste do campo aberto.",['Rede Neural Artificial; Algoritmo Genético; Teste de Campo Aberto; Robôs Evolutivos'],REIC,https://sol.sbc.org.br/index.php/ctic/article/view/7156/7045,01/07/2019
3204,"



				Início
			
/



				Todas as Edições
			
/



				2014: Anais do XXXIII Concurso de Trabalhos de Iniciação Científica da SBC
			
/


									Artigos
						

",Camila AraujoUFMGFernando MourãoUFMGWagner Meira Jr.UFMG,Um modelo baseado na evolução temporal de consumo e sua aplicação em domínios de recomendação,"Em domínios de recomendação o gosto dos usuários, bem como o próprio domínio, varia ao longo do tempo. Porém, essa evolução é pouco compreendida na literatura. Um maior entendimento deste processo permitiria melhorar as recomendações. Neste trabalho, modelamos a evolução temporal de forma a identificar itens potencialmente relevantes para recomendação. Utilizamos o conceito de transições evolutivas representativas, transições entre quaisquer par de itens ao longo do tempo, e extraímos tais transições através da modelagem proposta. Além disso, realizamos experimentos para validar nossa premissa de que transições evolutivas representativas existem e são: mensuráveis, relevantes, úteis e não óbvias.",['No keywords available'],PDF,https://sol.sbc.org.br/index.php/ctic/article/view/10511/10379,28/07/2014
3206,"



				Início
			
/



				Todas as Edições
			
/



				2011: Anais do XXX Concurso de Trabalhos de Iniciação Científica da SBC
			
/


									Artigos
						

",Rafael LimaCEFET-MGAdriano PereiraCEFET-MG,Uso de Regressão Logística para Modelar e Avaliar a Credibilidade em Aplicações Web,"A popularização das aplicações Web tem feito surgir novos serviços a cada dia, demandado mecanismos que assegurem a credibilidade desses serviços. Neste trabalho utilizamos regressão logística para modelar e avaliar a credibilidade de um serviço da Web, considerando diferentes critérios associados ao serviço e seus fornecedores. A fim de validar nossa metodologia, executamos experimentos usando uma base de dados real, a partir da qual avaliamos esses modelos de credibilidade. Os resultados obtidos são muito bons, apresentando ganhos representativos, quando comparados à linha-de-base, mostrando assim que a metodologia proposta é promissora e pode ser usada para fortalecer a confiança dos usuários nos serviços providos na Web.",['No keywords available'],PDF,https://sol.sbc.org.br/index.php/ctic/article/view/29180/28985,19/07/2011
3207,"



				Início
			
/



				Todas as Edições
			
/



				2011: Anais do XXX Concurso de Trabalhos de Iniciação Científica da SBC
			
/


									Artigos
						

",Santiago Augusto NunesUSPLuciana A. S. RomaniEmbrapaAna M. H. AvilaUNICAMPElaine P. M. de SousaUSPAgma J. M. TrainaUSP,Combinando análise fractal e mineração de séries temporais para identificação de extremos climáticos regionais,"Nas últimas décadas, grandes quantidades de dados climáticos provenientes de estações meteorológicas e de outros tipos de sensores têm sido coletadas e armazenadas por diversas instituições. A análise desses dados tornou-se uma tarefa importante devido às mudanças climáticas e seus efeitos sociais e econômicos. Este trabalho propõe um processo de análise de múltiplas séries temporais climáticas para identificar padrões temporais intrínsecos aos dados. Considerando múltiplas séries como uma data stream, é possível integrar diferentes variáveis climáticas e detectar mudanças de comportamento ao longo do tempo. Estudos em séries climáticas reais coletadas em diferentes regiões do Brasil mostram o potencial de aplicação dessa abordagem.",['No keywords available'],PDF,https://sol.sbc.org.br/index.php/ctic/article/view/29176/28981,19/07/2011
